id,title,release_date,vote_average,vote_count,popularity,runtime,budget,revenue,original_language,genres,director,actor_principal,grupo
501929,The Mitchells vs. the Machines,2021-04-22,7.841,3385,5.9151,114,75000000,0,en,"Animation, Adventure, Comedy",Mike Rianda,Abbi Jacobson,buena
6978,Big Trouble in Little China,1986-05-30,7.211,3384,4.87,100,25000000,11102672,en,"Action, Adventure, Comedy, Fantasy",John Carpenter,Kurt Russell,buena
581734,Nomadland,2021-01-29,7.167,3377,4.2122,108,5000000,39458207,en,Drama,Chloé Zhao,Frances McDormand,buena
556984,The Trial of the Chicago 7,2020-09-25,7.658,3371,2.644,130,35000000,107423,en,"Drama, History",Aaron Sorkin,Eddie Redmayne,buena
490,The Seventh Seal,1957-02-16,8.147,3367,5.0538,96,150000,311212,sv,"Fantasy, Drama",Ingmar Bergman,Gunnar Björnstrand,buena
573435,Bad Boys: Ride or Die,2024-06-05,7.324,3360,13.4315,116,100000000,404547819,en,"Action, Comedy, Crime",Adil El Arbi,Will Smith,buena
555604,Guillermo del Toro's Pinocchio,2022-11-09,8.013,3360,5.0692,117,35000000,0,en,"Animation, Fantasy, Adventure, Drama",Mark Gustafson,Ewan McGregor,buena
82633,Lawless,2012-08-29,7.071,3351,5.0043,115,26000000,55404207,en,"Crime, Drama, Western",John Hillcoat,Shia LaBeouf,buena
609,Poltergeist,1982-06-04,7.161,3351,4.5325,114,10700000,121733131,en,Horror,Tobe Hooper,JoBeth Williams,buena
818647,Through My Window,2022-02-04,7.352,3351,11.0973,112,0,0,es,"Romance, Drama, Comedy",Marçal Forés,Clara Galle,buena
43949,Flipped,2010-08-06,8.013,3348,10.82,89,14000000,4324817,en,"Romance, Drama",Rob Reiner,Madeline Carroll,buena
915935,Anatomy of a Fall,2023-08-23,7.513,3337,7.5573,151,6600000,36000000,fr,"Thriller, Mystery, Crime",Justine Triet,Sandra Hüller,buena
516486,Greyhound,2020-07-09,7.418,3336,7.3149,92,50300000,0,en,"War, Action, Drama",Aaron Schneider,Tom Hanks,buena
228205,The Longest Ride,2015-04-09,7.624,3332,3.8338,128,34000000,63013281,en,"Drama, Romance",George Tillman Jr.,Britt Robertson,buena
179144,The Great Beauty,2013-05-21,7.506,3330,2.702,142,9200000,24930592,it,Drama,Paolo Sorrentino,Toni Servillo,buena
192,The Name of the Rose,1986-09-24,7.498,3331,3.8974,130,18000000,77200000,en,"Drama, Thriller, Mystery",Jean-Jacques Annaud,Sean Connery,buena
68730,Silence,2016-12-23,7.122,3330,4.3673,161,46000000,23834809,en,"Drama, History",Martin Scorsese,Andrew Garfield,buena
979,Irreversible,2002-05-22,7.2,3327,34.8485,93,3500000,6500000,fr,"Drama, Thriller, Crime",Gaspar Noé,Monica Bellucci,buena
68722,The Master,2012-09-14,7.095,3325,4.4294,137,32000000,28258060,en,Drama,Paul Thomas Anderson,Joaquin Phoenix,buena
756,Fantasia,1940-11-13,7.344,3326,4.5226,124,2280000,76411819,en,"Animation, Family, Fantasy",Wilfred Jackson,Deems Taylor,buena
8741,The Thin Red Line,1998-12-23,7.444,3325,5.7705,171,52000000,98126565,en,"Drama, History, War",Terrence Malick,Jim Caviezel,buena
939243,Sonic the Hedgehog 3,2024-12-19,7.613,3321,22.2612,110,122000000,492162604,en,"Action, Science Fiction, Comedy, Family",Jeff Fowler,Ben Schwartz,buena
7214,Coach Carter,2005-01-14,7.582,3317,6.1314,136,30000000,76669554,en,"Drama, History",Thomas Carter,Samuel L. Jackson,buena
46738,Incendies,2010-09-17,8.112,3313,8.6808,131,6800000,6788659,fr,"Drama, War, Mystery",Denis Villeneuve,Lubna Azabal,buena
10439,Hocus Pocus,1993-07-16,7.039,3307,6.1396,96,28000000,51663767,en,"Fantasy, Comedy, Family",Kenny Ortega,Bette Midler,buena
975,Paths of Glory,1957-10-25,8.253,3295,7.1578,88,935000,1200000,en,"War, Drama",Stanley Kubrick,Kirk Douglas,buena
284293,Still Alice,2014-12-05,7.465,3282,3.7619,101,5000000,44779195,en,Drama,Wash Westmoreland,Julianne Moore,buena
167073,Brooklyn,2015-10-20,7.298,3279,4.3892,111,11000000,62076141,en,"Romance, Drama, History",John Crowley,Saoirse Ronan,buena
843,In the Mood for Love,2000-09-29,8.087,3278,13.844,99,3000000,15867968,cn,"Drama, Romance",Wong Kar-Wai,Maggie Cheung,buena
13310,Let the Right One In,2008-10-24,7.546,3277,2.2902,115,4000000,10785801,sv,"Horror, Drama",Tomas Alfredson,Kåre Hedebrant,buena
491418,Instant Family,2018-11-13,7.496,3249,4.4872,118,48000000,121000000,en,"Comedy, Drama",Sean Anders,Mark Wahlberg,buena
61979,Three Steps Above Heaven,2010-12-03,7.73,3237,9.77,122,0,0,es,"Romance, Drama",Fernando González Molina,Mario Casas,buena
15472,The Girl with the Dragon Tattoo,2009-02-27,7.532,3237,7.5306,152,13000000,109421911,sv,"Drama, Thriller, Crime, Mystery",Niels Arden Oplev,Michael Nyqvist,buena
2666,Dark City,1998-02-27,7.331,3229,6.1819,101,27000000,27200000,en,"Mystery, Science Fiction",Alex Proyas,Rufus Sewell,buena
10494,Perfect Blue,1998-02-28,8.306,3226,13.3868,81,830442,2743097,ja,"Animation, Thriller",Satoshi Kon,Junko Iwao,buena
882569,Guy Ritchie's The Covenant,2023-04-19,7.719,3219,9.7008,123,55000000,21948551,en,"War, Action, Thriller",Guy Ritchie,Jake Gyllenhaal,buena
11836,The SpongeBob SquarePants Movie,2004-11-19,7.1,3220,11.6548,87,30000000,141067890,en,"Adventure, Animation, Comedy, Family, Fantasy",Stephen Hillenburg,Tom Kenny,buena
9470,Kung Fu Hustle,2004-02-10,7.498,3218,11.0301,99,20000000,102034104,cn,"Action, Comedy, Crime, Fantasy",Stephen Chow,Stephen Chow,buena
940721,Godzilla Minus One,2023-11-03,7.572,3212,8.9964,125,15000000,113676322,ja,"Science Fiction, Horror, Action",Takashi Yamazaki,Ryunosuke Kamiki,buena
1064213,Anora,2024-10-14,7.072,3201,14.2453,139,6000000,56286295,en,"Drama, Comedy, Romance",Sean Baker,Mikey Madison,buena
3175,Barry Lyndon,1975-12-18,7.994,3200,5.7771,188,11000000,31500000,en,"Drama, War, History",Stanley Kubrick,Ryan O'Neal,buena
11906,Suspiria,1977-02-01,7.47,3196,4.7048,99,0,2900000,it,Horror,Dario Argento,Jessica Harper,buena
51739,The Secret World of Arrietty,2010-07-16,7.67,3195,5.5098,94,23000000,149660003,ja,"Fantasy, Animation, Family",Hiromasa Yonebayashi,Mirai Shida,buena
10734,Escape from Alcatraz,1979-06-22,7.505,3191,4.8926,113,8000000,43004381,en,"Drama, Thriller",Don Siegel,Clint Eastwood,buena
421,The Life Aquatic with Steve Zissou,2004-12-10,7.075,3188,2.7412,119,50000000,34808403,en,"Adventure, Comedy, Drama",Wes Anderson,Bill Murray,buena
46838,Tucker and Dale vs. Evil,2010-01-22,7.397,3184,3.6705,89,5000000,5224938,en,"Comedy, Horror",Eli Craig,Tyler Labine,buena
205,Hotel Rwanda,2004-12-22,7.717,3184,3.586,122,17500000,38000000,en,"Drama, History, War",Terry George,Don Cheadle,buena
503314,Dragon Ball Super: Broly,2018-12-14,7.94,3182,2.1736,101,1000000,125002821,ja,"Action, Science Fiction, Animation",Tatsuya Nagamine,Masako Nozawa,buena
1242898,Predator: Badlands,2025-11-05,7.807,3181,50.3865,107,105000000,184500000,en,"Action, Science Fiction, Adventure",Dan Trachtenberg,Elle Fanning,buena
665,Ben-Hur,1959-11-18,7.887,3165,9.7157,212,15000000,164000000,en,"History, Drama, Adventure",William Wyler,Charlton Heston,buena
551332,The Two Popes,2019-11-27,7.484,3157,2.5137,125,0,232638,en,"Drama, History",Fernando Meirelles,Jonathan Pryce,buena
72113,Carnage,2011-09-16,7.171,3155,2.0219,80,25000000,30722632,en,"Comedy, Drama",Roman Polanski,Jodie Foster,buena
69,Walk the Line,2005-09-13,7.499,3150,4.8405,136,28000000,186800000,en,"Drama, Music, Romance",James Mangold,Joaquin Phoenix,buena
36685,The Rocky Horror Picture Show,1975-08-14,7.4,3147,4.0864,100,1400000,171181400,en,"Comedy, Science Fiction, Horror",Jim Sharman,Tim Curry,buena
936075,Michael,2026-04-22,8.707,3153,321.784,128,250000000,977500000,en,"Music, Drama",Antoine Fuqua,Jaafar Jackson,buena
429200,Good Time,2017-08-11,7.2,3136,7.7798,102,2000000,3283369,en,"Crime, Thriller, Drama",Benny Safdie,Robert Pattinson,buena
978,Seven Years in Tibet,1997-09-12,7.168,3134,4.2205,136,70000000,131457682,en,"Adventure, Drama, History",Jean-Jacques Annaud,Brad Pitt,buena
6537,The Orphanage,2007-05-20,7.227,3133,4.3074,105,3400000,78638987,es,"Horror, Drama, Thriller",J. A. Bayona,Belén Rueda,buena
786,Almost Famous,2000-09-15,7.501,3119,5.6413,124,60000000,47386287,en,"Drama, Music",Cameron Crowe,Billy Crudup,buena
43539,The Next Three Days,2010-11-18,7.087,3120,3.8257,133,30000000,67448651,en,"Romance, Drama, Thriller, Crime",Paul Haggis,Russell Crowe,buena
394117,The Florida Project,2017-10-06,7.426,3115,4.139,112,2000000,11303040,en,Drama,Sean Baker,Brooklynn Prince,buena
71859,We Need to Talk About Kevin,2011-09-28,7.537,3114,4.1274,113,7000000,10800000,en,"Drama, Thriller",Lynne Ramsay,Tilda Swinton,buena
1241982,Moana 2,2024-11-21,7.0,3113,28.4338,100,150000000,1059242164,en,"Adventure, Animation, Comedy, Family, Fantasy",David G. Derrick Jr.,Auliʻi Cravalho,buena
19,Metropolis,1927-01-10,8.082,3110,5.2577,148,5300000,1350322,de,"Drama, Science Fiction",Fritz Lang,Gustav Fröhlich,buena
364689,Ferdinand,2017-12-09,7.211,3108,8.1196,108,111000000,295038508,en,"Animation, Family, Adventure, Comedy",Carlos Saldanha,John Cena,buena
533,Wallace & Gromit: The Curse of the Were-Rabbit,2005-09-15,7.13,3106,6.0352,85,30000000,192610372,en,"Adventure, Animation, Comedy, Family",Steve Box,Peter Sallis,buena
1278,The Dreamers,2003-10-10,7.18,3103,9.7592,115,15000000,15100000,en,"Drama, Romance",Bernardo Bertolucci,Michael Pitt,buena
319,True Romance,1993-09-09,7.539,3088,7.8544,121,12500000,12600000,en,"Action, Crime, Romance",Tony Scott,Christian Slater,buena
152742,The Best Offer,2013-01-01,7.811,3084,3.5078,131,13500000,19255873,it,"Drama, Romance, Crime",Giuseppe Tornatore,Geoffrey Rush,buena
398173,The House That Jack Built,2018-10-04,7.114,3076,4.4582,152,9800000,5566776,en,"Drama, Horror, Crime, Thriller",Lars von Trier,Matt Dillon,buena
103731,Mud,2013-04-26,7.057,3074,4.7919,130,10000000,32613173,en,Drama,Jeff Nichols,Matthew McConaughey,buena
382591,Two Is a Family,2016-12-07,7.724,3060,2.321,118,0,1447740,fr,"Drama, Comedy",Hugo Gélin,Omar Sy,buena
49797,I Saw the Devil,2010-08-12,7.802,3041,7.6072,144,6000000,12966357,ko,"Thriller, Horror",Kim Jee-woon,Lee Byung-hun,buena
9539,Martyrs,2008-06-12,7.301,3041,6.1358,99,6500000,1100000,fr,"Horror, Drama, Thriller",Pascal Laugier,Morjana Alaoui,buena
132363,The Butler,2013-08-16,7.323,3040,3.2607,132,25000000,177313795,en,Drama,Lee Daniels,Forest Whitaker,buena
610150,Dragon Ball Super: Super Hero,2022-06-11,7.9,3036,4.9386,100,0,86600000,ja,"Animation, Science Fiction, Action",Tetsuro Kodama,Masako Nozawa,buena
585083,Hotel Transylvania: Transformania,2022-01-31,7.033,3030,9.9497,92,75000000,18500000,en,"Animation, Comedy, Family, Adventure, Fantasy",Jennifer Kluska,Andy Samberg,buena
342470,All the Bright Places,2020-02-28,7.6,3030,3.1368,108,0,0,en,"Romance, Drama",Brett Haley,Elle Fanning,buena
5236,Kiss Kiss Bang Bang,2005-09-14,7.161,3030,2.9003,103,15000000,15785148,en,"Comedy, Crime, Mystery",Shane Black,Robert Downey Jr.,buena
37056,Letters to Juliet,2010-05-13,7.0,3021,5.2413,105,30000000,82148538,en,"Comedy, Drama, Romance",Gary Winick,Amanda Seyfried,buena
1580,Rope,1948-02-01,7.9,3021,3.6006,81,1500000,2200000,en,"Thriller, Crime, Drama",Alfred Hitchcock,James Stewart,buena
801,"Good Morning, Vietnam",1987-12-23,7.306,3019,3.791,121,13000000,123922370,en,"Comedy, Drama, War",Barry Levinson,Robin Williams,buena
612,Munich,2005-12-23,7.134,3017,4.0458,164,70000000,130982129,en,"Drama, History, Thriller",Steven Spielberg,Eric Bana,buena
1084242,Zootopia 2,2025-11-26,7.67,3006,74.9737,108,150000000,1868208796,en,"Animation, Adventure, Comedy, Mystery, Family",Jared Bush,Ginnifer Goodwin,buena
9277,The Sting,1973-12-25,8.013,3001,5.6124,129,5500000,159616327,en,"Comedy, Crime, Drama",George Roy Hill,Paul Newman,buena
400160,The SpongeBob Movie: Sponge on the Run,2020-08-14,7.395,2996,5.5265,95,60000000,4810790,en,"Adventure, Animation, Comedy, Family, Fantasy",Tim Hill,Tom Kenny,buena
2044,The Lake House,2006-06-16,7.033,2997,4.7075,99,40000000,114830111,en,"Romance, Drama, Fantasy",Alejandro Agresti,Keanu Reeves,buena
829280,Enola Holmes 2,2022-11-04,7.4,2994,7.4889,129,0,0,en,"Adventure, Mystery, Crime",Harry Bradbeer,Millie Bobby Brown,buena
542178,"The French Dispatch of the Liberty, Kansas Evening Sun",2021-10-21,7.0,2991,4.2974,108,25000000,46333545,en,"Drama, Comedy",Wes Anderson,Benicio del Toro,buena
431693,Spies in Disguise,2019-12-04,7.551,2992,6.0875,102,100000000,171616764,en,"Animation, Action, Adventure, Comedy, Family",Nick Bruno,Will Smith,buena
1645,A Time to Kill,1996-07-24,7.391,2987,6.8871,149,40000000,152266007,en,"Crime, Drama, Thriller",Joel Schumacher,Matthew McConaughey,buena
309809,The Little Prince,2015-07-29,7.614,2986,5.5053,106,64000000,101281211,en,"Adventure, Animation, Fantasy, Family",Mark Osborne,Riley Osborne,buena
9473,"South Park: Bigger, Longer & Uncut",1999-06-24,7.283,2970,4.2104,81,21000000,83137864,en,"Animation, Comedy",Trey Parker,Trey Parker,buena
638,Lost Highway,1997-01-15,7.5,2967,5.4682,134,15000000,3836866,en,"Drama, Thriller, Mystery",David Lynch,Patricia Arquette,buena
10637,Remember the Titans,2000-09-29,7.655,2967,4.6103,113,30000000,136700000,en,Drama,Boaz Yakin,Denzel Washington,buena
599,Sunset Boulevard,1950-08-10,8.3,2951,7.1614,110,1752000,5000000,en,Drama,Billy Wilder,William Holden,buena
531428,Portrait of a Lady on Fire,2019-09-06,8.096,2950,8.6015,121,5740000,9923127,fr,"Drama, Romance",Céline Sciamma,Noémie Merlant,buena
228326,The Book of Life,2014-10-01,7.53,2949,5.2432,95,50000000,97437106,en,"Animation, Family, Fantasy",Jorge R. Gutierrez,Diego Luna,buena
445651,The Darkest Minds,2018-07-25,7.018,2943,4.3657,105,34000000,41142379,en,"Action, Adventure, Drama",Jennifer Yuh Nelson,Amandla Stenberg,buena
86829,Inside Llewyn Davis,2013-10-18,7.184,2941,3.5809,105,11000000,32935319,en,"Drama, Music",Ethan Coen,Oscar Isaac,buena
55,Amores Perros,2000-06-16,7.6,2935,6.4013,154,2000000,20908467,es,"Drama, Thriller",Alejandro G. Iñárritu,Emilio Echevarría,buena
803796,KPop Demon Hunters,2025-06-20,8.021,2935,39.22,96,100000000,24619953,en,"Fantasy, Music, Comedy, Animation",Maggie Kang,Arden Cho,buena
697843,Extraction 2,2023-06-09,7.39,2933,9.8477,122,65000000,0,en,"Action, Thriller, Crime",Sam Hargrave,Chris Hemsworth,buena
13363,The Man from Earth,2007-06-10,7.628,2926,3.8527,87,200000,0,en,"Science Fiction, Drama",Richard Schenkman,David Lee Smith,buena
420814,Christopher Robin,2018-08-01,7.3,2923,3.8464,104,75000000,197744825,en,"Adventure, Comedy, Family, Fantasy",Marc Forster,Ewan McGregor,buena
1574,Chicago,2002-12-10,7.134,2919,4.1172,113,45000000,306776732,en,"Comedy, Crime, Drama",Rob Marshall,Renée Zellweger,buena
546121,Run,2020-11-20,7.217,2905,4.7011,90,0,5491510,en,"Thriller, Horror, Drama",Aneesh Chaganty,Sarah Paulson,buena
1087192,How to Train Your Dragon,2025-06-06,7.932,2901,25.2942,125,150000000,636351148,en,"Fantasy, Family, Action, Adventure",Dean DeBlois,Mason Thames,buena
574475,Final Destination Bloodlines,2025-05-14,7.038,2902,19.1716,110,50000000,317854739,en,"Horror, Mystery",Adam B. Stein,Kaitlyn Santa Juana,buena
677179,Creed III,2023-03-01,7.086,2896,6.9125,116,75000000,275300000,en,"Drama, Action",Michael B. Jordan,Michael B. Jordan,buena
1607,A Bronx Tale,1993-10-01,7.891,2896,9.0535,121,22000000,17287898,en,"Drama, Crime",Robert De Niro,Robert De Niro,buena
497828,Triangle of Sadness,2022-09-18,7.014,2892,4.3112,147,15600000,24733572,en,"Comedy, Drama",Ruben Östlund,Harris Dickinson,buena
575265,Mission: Impossible - The Final Reckoning,2025-05-17,7.171,2892,26.944,170,400000000,598767057,en,"Action, Thriller, Adventure",Christopher McQuarrie,Tom Cruise,buena
762975,Purple Hearts,2022-07-29,8.046,2889,8.6665,122,0,0,en,"Romance, Drama",Elizabeth Allen Rosenbaum,Sofia Carson,buena
4977,Paprika,2006-10-01,7.814,2888,6.6737,90,2600000,946590,ja,"Animation, Science Fiction, Thriller",Satoshi Kon,Megumi Hayashibara,buena
451915,Beautiful Boy,2018-10-12,7.552,2883,4.6301,121,25000000,31749905,en,Drama,Felix van Groeningen,Steve Carell,buena
823219,Flow,2024-08-29,8.078,2881,15.9969,85,3700000,17660107,lv,"Adventure, Animation, Family, Fantasy",Gints Zilbalodis,,buena
25376,The Secret in Their Eyes,2009-08-13,8.0,2881,6.3569,130,2000000,33965843,es,"Mystery, Thriller, Drama",Juan José Campanella,Ricardo Darín,buena
11005,Awakenings,1990-12-04,7.776,2879,4.504,120,31000000,52096475,en,Drama,Penny Marshall,Robert De Niro,buena
595,To Kill a Mockingbird,1962-12-20,7.993,2877,7.1086,129,2000000,13129846,en,Drama,Robert Mulligan,Gregory Peck,buena
614917,King Richard,2021-11-18,7.6,2872,4.3136,144,50000000,39400000,en,"Drama, History",Reinaldo Marcus Green,Will Smith,buena
521,Dial M for Murder,1954-05-29,7.999,2872,3.3086,105,1400000,3000000,en,"Thriller, Crime, Drama",Alfred Hitchcock,Ray Milland,buena
1226863,The Super Mario Galaxy Movie,2026-04-01,8.233,2874,189.8918,98,110000000,1007512277,en,"Family, Comedy, Adventure, Fantasy, Animation",Aaron Horvath,Chris Pratt,buena
4476,Legends of the Fall,1994-12-23,7.391,2865,7.2048,133,30000000,160638883,en,"Drama, Western, Romance, War",Edward Zwick,Brad Pitt,buena
388399,Patriots Day,2016-12-12,7.067,2864,4.0466,133,45000000,50548152,en,"Action, Crime, Drama, History, Thriller",Peter Berg,Mark Wahlberg,buena
5925,The Great Escape,1963-07-03,7.926,2860,4.9595,173,4000000,11700000,en,"Adventure, Drama, War",John Sturges,Steve McQueen,buena
265177,Mommy,2014-09-19,8.202,2857,7.0389,138,4900000,3494070,fr,Drama,Xavier Dolan,Anne Dorval,buena
505600,Booksmart,2019-05-24,7.006,2857,4.7111,102,6000000,24849029,en,Comedy,Olivia Wilde,Kaitlyn Dever,buena
840326,Sisu,2022-09-09,7.411,2855,7.394,91,6600000,14281199,fi,"Action, War, Thriller",Jalmari Helander,Jorma Tommila,buena
502033,Sound of Metal,2020-11-20,7.698,2854,3.4766,121,0,516520,en,"Drama, Music",Darius Marder,Riz Ahmed,buena
705861,Hustle,2022-06-03,7.698,2845,3.2577,117,21000000,0,en,"Drama, Comedy",Jeremiah Zagar,Adam Sandler,buena
5123,August Rush,2007-10-18,7.4,2845,3.5169,114,25000000,66122026,en,"Family, Drama, Music",Kirsten Sheridan,Freddie Highmore,buena
346648,Paddington 2,2017-11-09,7.478,2810,6.3884,104,40000000,290132513,en,"Adventure, Comedy, Family",Paul King,Ben Whishaw,buena
2757,Adaptation.,2002-12-06,7.336,2794,2.9333,115,19000000,32800000,en,"Comedy, Crime, Drama",Spike Jonze,Nicolas Cage,buena
4512,The Assassination of Jesse James by the Coward Robert Ford,2007-09-20,7.056,2794,3.9088,160,30000000,14711793,en,"Drama, Western",Andrew Dominik,Brad Pitt,buena
77174,ParaNorman,2012-08-03,7.041,2794,5.279,93,60000000,107307220,en,"Family, Animation, Adventure, Comedy",Sam Fell,Kodi Smit-McPhee,buena
804095,The Fabelmans,2022-11-11,7.567,2789,5.5501,151,40000000,45629909,en,Drama,Steven Spielberg,Michelle Williams,buena
2292,Clerks,1994-10-19,7.371,2778,2.6697,92,27575,3158707,en,Comedy,Kevin Smith,Brian O'Halloran,buena
10601,Peter Pan,2003-12-18,7.132,2777,5.7041,113,100000000,121975011,en,"Adventure, Fantasy, Family",P.J. Hogan,Jeremy Sumpter,buena
8051,Punch-Drunk Love,2002-10-11,7.103,2774,4.0919,96,25000000,24665649,en,"Romance, Drama, Comedy",Paul Thomas Anderson,Adam Sandler,buena
167,K-PAX,2001-10-26,7.211,2774,3.6016,120,48000000,50315140,en,"Science Fiction, Drama, Mystery",Iain Softley,Jeff Bridges,buena
678512,Sound of Freedom,2023-07-03,7.952,2771,5.3264,131,14500000,250600000,en,"Action, Drama",Alejandro Monteverde,Jim Caviezel,buena
984,Dirty Harry,1971-12-23,7.454,2766,5.279,102,4000000,35976000,en,"Action, Crime, Thriller",Don Siegel,Clint Eastwood,buena
308369,Me and Earl and the Dying Girl,2015-06-12,7.537,2762,2.6445,105,0,0,en,"Drama, Comedy",Alfonso Gomez-Rejon,Olivia Cooke,buena
13597,Labyrinth,1986-06-27,7.287,2759,8.5374,101,25000000,12729917,en,"Adventure, Family, Fantasy",Jim Henson,David Bowie,buena
12144,The Land Before Time,1988-11-18,7.151,2760,4.8502,69,12500000,84704291,en,"Family, Animation, Adventure",Don Bluth,Gabriel Damon,buena
10331,Night of the Living Dead,1968-10-04,7.609,2754,5.3937,96,114000,30236452,en,"Horror, Thriller, Science Fiction",George A. Romero,Judith O'Dea,buena
985,Eraserhead,1977-09-28,7.34,2750,4.428,89,100000,7000000,en,"Horror, Science Fiction",David Lynch,Jack Nance,buena
744275,After We Fell,2021-09-01,7.003,2749,32.7102,99,14000000,21753705,en,"Drama, Romance",Castille Landon,Josephine Langford,buena
11545,Rushmore,1998-12-11,7.396,2746,3.3447,93,9000000,17096053,en,"Comedy, Drama",Wes Anderson,Jason Schwartzman,buena
